poll_id,pollster_id,Pollster,Party,sponsors,NumericGrade,PollScore,Methodology,State,StartDate,EndDate,SampleSize,Population,ElectionDate,Stage,CandidateName,Percentage
88735,396,Quinnipiac,DEM,NA,2.8,-0.5,Live Phone,North Carolina,2024-10-10,2024-10-14,1031,lv,2024-11-05,general,Kamala Harris,50
88735,396,Quinnipiac,REP,NA,2.8,-0.5,Live Phone,North Carolina,2024-10-10,2024-10-14,1031,lv,2024-11-05,general,Donald Trump,47
88722,460,SurveyUSA,DEM,KING TV (Seattle) | The Seattle Times | University of Washington Center for an Informed Public,2.8,-1.3,Online Panel,Washington,2024-10-09,2024-10-14,703,lv,2024-11-05,general,Kamala Harris,57
88722,460,SurveyUSA,REP,KING TV (Seattle) | The Seattle Times | University of Washington Center for an Informed Public,2.8,-1.3,Online Panel,Washington,2024-10-09,2024-10-14,703,lv,2024-11-05,general,Donald Trump,35
88776,1516,East Carolina University,DEM,NA,2.6,-0.5,IVR/Text-to-Web,Georgia,2024-10-09,2024-10-14,701,lv,2024-11-05,general,Kamala Harris,45.8
88776,1516,East Carolina University,REP,NA,2.6,-0.5,IVR/Text-to-Web,Georgia,2024-10-09,2024-10-14,701,lv,2024-11-05,general,Donald Trump,48.9
88776,1516,East Carolina University,LIB,NA,2.6,-0.5,IVR/Text-to-Web,Georgia,2024-10-09,2024-10-14,701,lv,2024-11-05,general,Chase Oliver,0.4
88776,1516,East Carolina University,GRE,NA,2.6,-0.5,IVR/Text-to-Web,Georgia,2024-10-09,2024-10-14,701,lv,2024-11-05,general,Jill Stein,1.4
88719,149,Fairleigh Dickinson,DEM,NA,2.6,-0.6,Live Phone/Text-to-Web,NA,2024-10-08,2024-10-14,806,rv,2024-11-05,general,Kamala Harris,50
88719,149,Fairleigh Dickinson,REP,NA,2.6,-0.6,Live Phone/Text-to-Web,NA,2024-10-08,2024-10-14,806,rv,2024-11-05,general,Donald Trump,47
88697,1741,ActiVote,DEM,NA,NA,NA,App Panel,Maryland,2024-09-08,2024-10-14,400,lv,2024-11-05,general,Kamala Harris,62.9
88697,1741,ActiVote,REP,NA,NA,NA,App Panel,Maryland,2024-09-08,2024-10-14,400,lv,2024-11-05,general,Donald Trump,37.1
88672,770,TIPP,DEM,NA,1.8,-0.4,Online Panel,NA,2024-10-11,2024-10-13,1212,lv,2024-11-05,general,Kamala Harris,49
88672,770,TIPP,REP,NA,1.8,-0.4,Online Panel,NA,2024-10-11,2024-10-13,1212,lv,2024-11-05,general,Donald Trump,46
88676,1797,HarrisX/Harris Poll,DEM,Harvard CAPS,1.5,-0.1,Online Panel,NA,2024-10-11,2024-10-13,2596,lv,2024-11-05,general,Kamala Harris,49
88676,1797,HarrisX/Harris Poll,REP,Harvard CAPS,1.5,-0.1,Online Panel,NA,2024-10-11,2024-10-13,2596,lv,2024-11-05,general,Donald Trump,48
88676,1797,HarrisX/Harris Poll,IND,Harvard CAPS,1.5,-0.1,Online Panel,NA,2024-10-11,2024-10-13,2596,lv,2024-11-05,general,Cornel West,1
88676,1797,HarrisX/Harris Poll,GRE,Harvard CAPS,1.5,-0.1,Online Panel,NA,2024-10-11,2024-10-13,2596,lv,2024-11-05,general,Jill Stein,1
88676,1797,HarrisX/Harris Poll,DEM,Harvard CAPS,1.5,-0.1,Online Panel,NA,2024-10-11,2024-10-13,2596,lv,2024-11-05,general,Kamala Harris,51
88676,1797,HarrisX/Harris Poll,REP,Harvard CAPS,1.5,-0.1,Online Panel,NA,2024-10-11,2024-10-13,2596,lv,2024-11-05,general,Donald Trump,49
88676,1797,HarrisX/Harris Poll,DEM,Harvard CAPS,1.5,-0.1,Online Panel,NA,2024-10-11,2024-10-13,3145,rv,2024-11-05,general,Kamala Harris,51
88676,1797,HarrisX/Harris Poll,REP,Harvard CAPS,1.5,-0.1,Online Panel,NA,2024-10-11,2024-10-13,3145,rv,2024-11-05,general,Donald Trump,49
88676,1797,HarrisX/Harris Poll,DEM,Harvard CAPS,1.5,-0.1,Online Panel,NA,2024-10-11,2024-10-13,3145,rv,2024-11-05,general,Kamala Harris,49
88676,1797,HarrisX/Harris Poll,REP,Harvard CAPS,1.5,-0.1,Online Panel,NA,2024-10-11,2024-10-13,3145,rv,2024-11-05,general,Donald Trump,48
88676,1797,HarrisX/Harris Poll,IND,Harvard CAPS,1.5,-0.1,Online Panel,NA,2024-10-11,2024-10-13,3145,rv,2024-11-05,general,Cornel West,2
88676,1797,HarrisX/Harris Poll,GRE,Harvard CAPS,1.5,-0.1,Online Panel,NA,2024-10-11,2024-10-13,3145,rv,2024-11-05,general,Jill Stein,1
88684,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-10-11,2024-10-13,8647,lv,2024-11-05,general,Kamala Harris,50
88684,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-10-11,2024-10-13,8647,lv,2024-11-05,general,Donald Trump,46
88689,1890,SoCal Strategies,DEM,On Point Politics | Red Eagle Politics,NA,NA,Online Panel,Michigan,2024-10-11,2024-10-13,692,lv,2024-11-05,general,Kamala Harris,49
88689,1890,SoCal Strategies,REP,On Point Politics | Red Eagle Politics,NA,NA,Online Panel,Michigan,2024-10-11,2024-10-13,692,lv,2024-11-05,general,Donald Trump,48
88703,241,Ipsos,DEM,Reuters,2.8,-0.9,Probability Panel,NA,2024-10-11,2024-10-13,807,rv,2024-11-05,general,Kamala Harris,45
88703,241,Ipsos,REP,Reuters,2.8,-0.9,Probability Panel,NA,2024-10-11,2024-10-13,807,rv,2024-11-05,general,Donald Trump,42
88703,241,Ipsos,DEM,Reuters,2.8,-0.9,Probability Panel,NA,2024-10-11,2024-10-13,769,lv,2024-11-05,general,Kamala Harris,47
88703,241,Ipsos,REP,Reuters,2.8,-0.9,Probability Panel,NA,2024-10-11,2024-10-13,769,lv,2024-11-05,general,Donald Trump,44
88703,241,Ipsos,DEM,Reuters,2.8,-0.9,Probability Panel,NA,2024-10-11,2024-10-13,938,a,2024-11-05,general,Kamala Harris,41
88703,241,Ipsos,REP,Reuters,2.8,-0.9,Probability Panel,NA,2024-10-11,2024-10-13,938,a,2024-11-05,general,Donald Trump,37
88677,1250,Trafalgar Group,DEM,NA,0.7,0.6,IVR/Live Phone/Text/Online Panel/Email,Arizona,2024-10-10,2024-10-13,1090,lv,2024-11-05,general,Kamala Harris,46
88677,1250,Trafalgar Group,REP,NA,0.7,0.6,IVR/Live Phone/Text/Online Panel/Email,Arizona,2024-10-10,2024-10-13,1090,lv,2024-11-05,general,Donald Trump,47.5
88704,1250,Trafalgar Group,DEM,NA,0.7,0.6,IVR/Live Phone/Text/Online Panel/Email,North Carolina,2024-10-10,2024-10-13,1085,lv,2024-11-05,general,Kamala Harris,44.6
88704,1250,Trafalgar Group,REP,NA,0.7,0.6,IVR/Live Phone/Text/Online Panel/Email,North Carolina,2024-10-10,2024-10-13,1085,lv,2024-11-05,general,Donald Trump,46.5
88706,1250,Trafalgar Group,DEM,NA,0.7,0.6,IVR/Live Phone/Text/Online Panel/Email,Nevada,2024-10-10,2024-10-13,1088,lv,2024-11-05,general,Kamala Harris,45.6
88706,1250,Trafalgar Group,REP,NA,0.7,0.6,IVR/Live Phone/Text/Online Panel/Email,Nevada,2024-10-10,2024-10-13,1088,lv,2024-11-05,general,Donald Trump,44.8
88674,1741,ActiVote,DEM,NA,NA,NA,App Panel,Washington,2024-09-07,2024-10-13,400,lv,2024-11-05,general,Kamala Harris,60
88674,1741,ActiVote,REP,NA,NA,NA,App Panel,Washington,2024-09-07,2024-10-13,400,lv,2024-11-05,general,Donald Trump,40
88683,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-10-10,2024-10-12,8901,lv,2024-11-05,general,Kamala Harris,50
88683,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-10-10,2024-10-12,8901,lv,2024-11-05,general,Donald Trump,46
88757,140,Elway,DEM,Cascade PBS (KCTS),1.9,-0.2,Live Phone/Text-to-Web,Washington,2024-10-08,2024-10-12,401,lv,2024-11-05,general,Kamala Harris,57
88757,140,Elway,REP,Cascade PBS (KCTS),1.9,-0.2,Live Phone/Text-to-Web,Washington,2024-10-08,2024-10-12,401,lv,2024-11-05,general,Donald Trump,32
88682,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-10-09,2024-10-11,8902,lv,2024-11-05,general,Kamala Harris,50
88682,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-10-09,2024-10-11,8902,lv,2024-11-05,general,Donald Trump,46
88759,1416,HarrisX,DEM,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,2010,rv,2024-11-05,general,Kamala Harris,51
88759,1416,HarrisX,REP,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,2010,rv,2024-11-05,general,Donald Trump,49
88759,1416,HarrisX,DEM,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,1692,lv,2024-11-05,general,Kamala Harris,51
88759,1416,HarrisX,REP,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,1692,lv,2024-11-05,general,Donald Trump,49
88759,1416,HarrisX,DEM,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,1622,lv,2024-11-05,general,Kamala Harris,51
88759,1416,HarrisX,REP,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,1622,lv,2024-11-05,general,Donald Trump,49
88759,1416,HarrisX,DEM,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,2010,rv,2024-11-05,general,Kamala Harris,49
88759,1416,HarrisX,REP,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,2010,rv,2024-11-05,general,Donald Trump,46
88759,1416,HarrisX,IND,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,2010,rv,2024-11-05,general,Cornel West,2
88759,1416,HarrisX,GRE,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,2010,rv,2024-11-05,general,Jill Stein,2
88759,1416,HarrisX,DEM,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,1692,lv,2024-11-05,general,Kamala Harris,49
88759,1416,HarrisX,REP,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,1692,lv,2024-11-05,general,Donald Trump,48
88759,1416,HarrisX,IND,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,1692,lv,2024-11-05,general,Cornel West,1
88759,1416,HarrisX,GRE,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,1692,lv,2024-11-05,general,Jill Stein,1
88759,1416,HarrisX,DEM,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,1622,lv,2024-11-05,general,Kamala Harris,49
88759,1416,HarrisX,REP,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,1622,lv,2024-11-05,general,Donald Trump,49
88759,1416,HarrisX,IND,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,1622,lv,2024-11-05,general,Cornel West,1
88759,1416,HarrisX,GRE,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,1622,lv,2024-11-05,general,Jill Stein,1
88670,568,YouGov,DEM,CBS News,3,-1.1,Online Panel,NA,2024-10-08,2024-10-11,2712,lv,2024-11-05,general,Kamala Harris,51
88670,568,YouGov,REP,CBS News,3,-1.1,Online Panel,NA,2024-10-08,2024-10-11,2712,lv,2024-11-05,general,Donald Trump,48
88708,326,MRG (Marketing Resource Group),DEM,NA,1.8,0.1,Live Phone,Michigan,2024-10-07,2024-10-11,600,lv,2024-11-05,general,Kamala Harris,44.9
88708,326,MRG (Marketing Resource Group),REP,NA,1.8,0.1,Live Phone,Michigan,2024-10-07,2024-10-11,600,lv,2024-11-05,general,Donald Trump,44
88708,326,MRG (Marketing Resource Group),IND,NA,1.8,0.1,Live Phone,Michigan,2024-10-07,2024-10-11,600,lv,2024-11-05,general,Robert F. Kennedy,2.6
88708,326,MRG (Marketing Resource Group),GRE,NA,1.8,0.1,Live Phone,Michigan,2024-10-07,2024-10-11,600,lv,2024-11-05,general,Jill Stein,2.1
88708,326,MRG (Marketing Resource Group),IND,NA,1.8,0.1,Live Phone,Michigan,2024-10-07,2024-10-11,600,lv,2024-11-05,general,Cornel West,0.5
88708,326,MRG (Marketing Resource Group),IND,NA,1.8,0.1,Live Phone,Michigan,2024-10-07,2024-10-11,600,lv,2024-11-05,general,Joseph Kishore,0
88708,326,MRG (Marketing Resource Group),CON,NA,1.8,0.1,Live Phone,Michigan,2024-10-07,2024-10-11,600,lv,2024-11-05,general,Randall A. Terry,0
88708,326,MRG (Marketing Resource Group),LIB,NA,1.8,0.1,Live Phone,Michigan,2024-10-07,2024-10-11,600,lv,2024-11-05,general,Chase Oliver,1.2
88681,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-10-08,2024-10-10,9556,lv,2024-11-05,general,Kamala Harris,50
88681,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-10-08,2024-10-10,9556,lv,2024-11-05,general,Donald Trump,46
88711,1205,Marist,DEM,NA,2.9,-0.9,Online Panel/Text-to-Web,NA,2024-10-08,2024-10-10,1401,lv,2024-11-05,general,Kamala Harris,52
88711,1205,Marist,REP,NA,2.9,-0.9,Online Panel/Text-to-Web,NA,2024-10-08,2024-10-10,1401,lv,2024-11-05,general,Donald Trump,47
88711,1205,Marist,DEM,NA,2.9,-0.9,Online Panel/Text-to-Web,NA,2024-10-08,2024-10-10,1708,rv,2024-11-05,general,Kamala Harris,51
88711,1205,Marist,REP,NA,2.9,-0.9,Online Panel/Text-to-Web,NA,2024-10-08,2024-10-10,1708,rv,2024-11-05,general,Donald Trump,48
88647,1554,RMG Research,DEM,Napolitan News Service,2.3,-0.4,Online Panel,NA,2024-10-07,2024-10-10,2945,lv,2024-11-05,general,Kamala Harris,50
88647,1554,RMG Research,REP,Napolitan News Service,2.3,-0.4,Online Panel,NA,2024-10-07,2024-10-10,2945,lv,2024-11-05,general,Donald Trump,47
88664,1424,Siena/NYT,DEM,The Philadelphia Inquirer,3,-1.5,Live Phone,Pennsylvania,2024-10-07,2024-10-10,857,rv,2024-11-05,general,Kamala Harris,50
88664,1424,Siena/NYT,REP,The Philadelphia Inquirer,3,-1.5,Live Phone,Pennsylvania,2024-10-07,2024-10-10,857,rv,2024-11-05,general,Donald Trump,47
88664,1424,Siena/NYT,DEM,The Philadelphia Inquirer,3,-1.5,Live Phone,Pennsylvania,2024-10-07,2024-10-10,857,rv,2024-11-05,general,Kamala Harris,49
88664,1424,Siena/NYT,REP,The Philadelphia Inquirer,3,-1.5,Live Phone,Pennsylvania,2024-10-07,2024-10-10,857,rv,2024-11-05,general,Donald Trump,45
88664,1424,Siena/NYT,GRE,The Philadelphia Inquirer,3,-1.5,Live Phone,Pennsylvania,2024-10-07,2024-10-10,857,rv,2024-11-05,general,Jill Stein,2
88664,1424,Siena/NYT,LIB,The Philadelphia Inquirer,3,-1.5,Live Phone,Pennsylvania,2024-10-07,2024-10-10,857,rv,2024-11-05,general,Chase Oliver,1
88664,1424,Siena/NYT,DEM,The Philadelphia Inquirer,3,-1.5,Live Phone,Pennsylvania,2024-10-07,2024-10-10,857,lv,2024-11-05,general,Kamala Harris,50
88664,1424,Siena/NYT,REP,The Philadelphia Inquirer,3,-1.5,Live Phone,Pennsylvania,2024-10-07,2024-10-10,857,lv,2024-11-05,general,Donald Trump,47
88664,1424,Siena/NYT,DEM,The Philadelphia Inquirer,3,-1.5,Live Phone,Pennsylvania,2024-10-07,2024-10-10,857,lv,2024-11-05,general,Kamala Harris,49
88664,1424,Siena/NYT,REP,The Philadelphia Inquirer,3,-1.5,Live Phone,Pennsylvania,2024-10-07,2024-10-10,857,lv,2024-11-05,general,Donald Trump,45
88664,1424,Siena/NYT,GRE,The Philadelphia Inquirer,3,-1.5,Live Phone,Pennsylvania,2024-10-07,2024-10-10,857,lv,2024-11-05,general,Jill Stein,1
88664,1424,Siena/NYT,LIB,The Philadelphia Inquirer,3,-1.5,Live Phone,Pennsylvania,2024-10-07,2024-10-10,857,lv,2024-11-05,general,Chase Oliver,0
88665,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Arizona,2024-10-07,2024-10-10,808,lv,2024-11-05,general,Kamala Harris,46
88665,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Arizona,2024-10-07,2024-10-10,808,lv,2024-11-05,general,Donald Trump,51
88665,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Arizona,2024-10-07,2024-10-10,808,lv,2024-11-05,general,Kamala Harris,45
88665,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Arizona,2024-10-07,2024-10-10,808,lv,2024-11-05,general,Donald Trump,50
88665,1424,Siena/NYT,GRE,NA,3,-1.5,Live Phone,Arizona,2024-10-07,2024-10-10,808,lv,2024-11-05,general,Jill Stein,1
88665,1424,Siena/NYT,LIB,NA,3,-1.5,Live Phone,Arizona,2024-10-07,2024-10-10,808,lv,2024-11-05,general,Chase Oliver,0
88665,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Arizona,2024-10-07,2024-10-10,808,rv,2024-11-05,general,Kamala Harris,45
88665,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Arizona,2024-10-07,2024-10-10,808,rv,2024-11-05,general,Donald Trump,51
88665,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Arizona,2024-10-07,2024-10-10,808,rv,2024-11-05,general,Kamala Harris,44
88665,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Arizona,2024-10-07,2024-10-10,808,rv,2024-11-05,general,Donald Trump,49
88665,1424,Siena/NYT,GRE,NA,3,-1.5,Live Phone,Arizona,2024-10-07,2024-10-10,808,rv,2024-11-05,general,Jill Stein,2
88665,1424,Siena/NYT,LIB,NA,3,-1.5,Live Phone,Arizona,2024-10-07,2024-10-10,808,rv,2024-11-05,general,Chase Oliver,1
88673,1554,RMG Research,DEM,Napolitan News Service,2.3,-0.4,Online Panel,Georgia,2024-10-07,2024-10-10,731,lv,2024-11-05,general,Kamala Harris,47
88673,1554,RMG Research,REP,Napolitan News Service,2.3,-0.4,Online Panel,Georgia,2024-10-07,2024-10-10,731,lv,2024-11-05,general,Donald Trump,50
88688,1888,UMass Amherst/YouGov,DEM,WCVB-TV,2.4,-0.4,Online Panel,Massachusetts,2024-10-03,2024-10-10,700,a,2024-11-05,general,Kamala Harris,56
88688,1888,UMass Amherst/YouGov,REP,WCVB-TV,2.4,-0.4,Online Panel,Massachusetts,2024-10-03,2024-10-10,700,a,2024-11-05,general,Donald Trump,30
88688,1888,UMass Amherst/YouGov,GRE,WCVB-TV,2.4,-0.4,Online Panel,Massachusetts,2024-10-03,2024-10-10,700,a,2024-11-05,general,Jill Stein,2
88688,1888,UMass Amherst/YouGov,LIB,WCVB-TV,2.4,-0.4,Online Panel,Massachusetts,2024-10-03,2024-10-10,700,a,2024-11-05,general,Chase Oliver,1
88688,1888,UMass Amherst/YouGov,PSL,WCVB-TV,2.4,-0.4,Online Panel,Massachusetts,2024-10-03,2024-10-10,700,a,2024-11-05,general,Claudia De La Cruz,1
88688,1888,UMass Amherst/YouGov,IND,WCVB-TV,2.4,-0.4,Online Panel,Massachusetts,2024-10-03,2024-10-10,700,a,2024-11-05,general,Shiva Ayyadurai,1
88690,1810,American Pulse,DEM,NA,NA,NA,IVR/Live Phone/Text-to-Web,Pennsylvania,2024-10-02,2024-10-10,1193,lv,2024-11-05,general,Kamala Harris,47.6
88690,1810,American Pulse,REP,NA,NA,NA,IVR/Live Phone/Text-to-Web,Pennsylvania,2024-10-02,2024-10-10,1193,lv,2024-11-05,general,Donald Trump,49
88690,1810,American Pulse,GRE,NA,NA,NA,IVR/Live Phone/Text-to-Web,Pennsylvania,2024-10-02,2024-10-10,1193,lv,2024-11-05,general,Jill Stein,1.7
88690,1810,American Pulse,LIB,NA,NA,NA,IVR/Live Phone/Text-to-Web,Pennsylvania,2024-10-02,2024-10-10,1193,lv,2024-11-05,general,Chase Oliver,0.2
88690,1810,American Pulse,DEM,NA,NA,NA,IVR/Live Phone/Text-to-Web,Pennsylvania,2024-10-02,2024-10-10,1193,lv,2024-11-05,general,Kamala Harris,49.5
88690,1810,American Pulse,REP,NA,NA,NA,IVR/Live Phone/Text-to-Web,Pennsylvania,2024-10-02,2024-10-10,1193,lv,2024-11-05,general,Donald Trump,50.5
88738,1847,University of Massachusetts Lowell/YouGov,DEM,NA,2.9,-1,Online Panel,New Hampshire,2024-10-02,2024-10-10,600,lv,2024-11-05,general,Kamala Harris,50
88738,1847,University of Massachusetts Lowell/YouGov,REP,NA,2.9,-1,Online Panel,New Hampshire,2024-10-02,2024-10-10,600,lv,2024-11-05,general,Donald Trump,41
88738,1847,University of Massachusetts Lowell/YouGov,GRE,NA,2.9,-1,Online Panel,New Hampshire,2024-10-02,2024-10-10,600,lv,2024-11-05,general,Jill Stein,1
88738,1847,University of Massachusetts Lowell/YouGov,LIB,NA,2.9,-1,Online Panel,New Hampshire,2024-10-02,2024-10-10,600,lv,2024-11-05,general,Chase Oliver,1
88768,568,YouGov,DEM,University of Texas,3,-1.1,Online Panel,Texas,2024-10-02,2024-10-10,1091,lv,2024-11-05,general,Kamala Harris,46
88768,568,YouGov,REP,University of Texas,3,-1.1,Online Panel,Texas,2024-10-02,2024-10-10,1091,lv,2024-11-05,general,Donald Trump,51
88768,568,YouGov,GRE,University of Texas,3,-1.1,Online Panel,Texas,2024-10-02,2024-10-10,1091,lv,2024-11-05,general,Jill Stein,2
88768,568,YouGov,LIB,University of Texas,3,-1.1,Online Panel,Texas,2024-10-02,2024-10-10,1091,lv,2024-11-05,general,Chase Oliver,1
88712,1075,Marquette Law School,DEM,NA,3,-1.1,Probability Panel,NA,2024-10-01,2024-10-10,780,rv,2024-11-05,general,Kamala Harris,50
88712,1075,Marquette Law School,REP,NA,3,-1.1,Probability Panel,NA,2024-10-01,2024-10-10,780,rv,2024-11-05,general,Donald Trump,50
88712,1075,Marquette Law School,DEM,NA,3,-1.1,Probability Panel,NA,2024-10-01,2024-10-10,780,rv,2024-11-05,general,Kamala Harris,43
88712,1075,Marquette Law School,REP,NA,3,-1.1,Probability Panel,NA,2024-10-01,2024-10-10,780,rv,2024-11-05,general,Donald Trump,39
88712,1075,Marquette Law School,IND,NA,3,-1.1,Probability Panel,NA,2024-10-01,2024-10-10,780,rv,2024-11-05,general,Robert F. Kennedy,10
88712,1075,Marquette Law School,LIB,NA,3,-1.1,Probability Panel,NA,2024-10-01,2024-10-10,780,rv,2024-11-05,general,Chase Oliver,3
88712,1075,Marquette Law School,GRE,NA,3,-1.1,Probability Panel,NA,2024-10-01,2024-10-10,780,rv,2024-11-05,general,Jill Stein,1
88712,1075,Marquette Law School,IND,NA,3,-1.1,Probability Panel,NA,2024-10-01,2024-10-10,780,rv,2024-11-05,general,Cornel West,3
88712,1075,Marquette Law School,DEM,NA,3,-1.1,Probability Panel,NA,2024-10-01,2024-10-10,652,lv,2024-11-05,general,Kamala Harris,50
88712,1075,Marquette Law School,REP,NA,3,-1.1,Probability Panel,NA,2024-10-01,2024-10-10,652,lv,2024-11-05,general,Donald Trump,50
88712,1075,Marquette Law School,DEM,NA,3,-1.1,Probability Panel,NA,2024-10-01,2024-10-10,652,lv,2024-11-05,general,Kamala Harris,44
88712,1075,Marquette Law School,REP,NA,3,-1.1,Probability Panel,NA,2024-10-01,2024-10-10,652,lv,2024-11-05,general,Donald Trump,41
88712,1075,Marquette Law School,IND,NA,3,-1.1,Probability Panel,NA,2024-10-01,2024-10-10,652,lv,2024-11-05,general,Robert F. Kennedy,9
88712,1075,Marquette Law School,LIB,NA,3,-1.1,Probability Panel,NA,2024-10-01,2024-10-10,652,lv,2024-11-05,general,Chase Oliver,2
88712,1075,Marquette Law School,GRE,NA,3,-1.1,Probability Panel,NA,2024-10-01,2024-10-10,652,lv,2024-11-05,general,Jill Stein,1
88712,1075,Marquette Law School,IND,NA,3,-1.1,Probability Panel,NA,2024-10-01,2024-10-10,652,lv,2024-11-05,general,Cornel West,2
88686,500,U. Houston,DEM,NA,2.2,-0.3,Online Panel,Texas,2024-09-26,2024-10-10,1329,lv,2024-11-05,general,Kamala Harris,46
88686,500,U. Houston,REP,NA,2.2,-0.3,Online Panel,Texas,2024-09-26,2024-10-10,1329,lv,2024-11-05,general,Donald Trump,51
88686,500,U. Houston,GRE,NA,2.2,-0.3,Online Panel,Texas,2024-09-26,2024-10-10,1329,lv,2024-11-05,general,Jill Stein,1
88686,500,U. Houston,LIB,NA,2.2,-0.3,Online Panel,Texas,2024-09-26,2024-10-10,1329,lv,2024-11-05,general,Chase Oliver,0
88655,1741,ActiVote,DEM,NA,NA,NA,App Panel,California,2024-09-22,2024-10-10,400,lv,2024-11-05,general,Kamala Harris,63.5
88655,1741,ActiVote,REP,NA,NA,NA,App Panel,California,2024-09-22,2024-10-10,400,lv,2024-11-05,general,Donald Trump,36.5
88654,1741,ActiVote,DEM,NA,NA,NA,App Panel,Missouri,2024-09-08,2024-10-10,400,lv,2024-11-05,general,Kamala Harris,42.8
88654,1741,ActiVote,REP,NA,NA,NA,App Panel,Missouri,2024-09-08,2024-10-10,400,lv,2024-11-05,general,Donald Trump,57.2
88636,235,InsiderAdvantage,DEM,NA,2,-0.3,Text,Michigan,2024-10-08,2024-10-09,800,lv,2024-11-05,general,Kamala Harris,46
88636,235,InsiderAdvantage,REP,NA,2,-0.3,Text,Michigan,2024-10-08,2024-10-09,800,lv,2024-11-05,general,Donald Trump,48
88637,235,InsiderAdvantage,DEM,NA,2,-0.3,Text,Wisconsin,2024-10-08,2024-10-09,800,lv,2024-11-05,general,Kamala Harris,48
88637,235,InsiderAdvantage,REP,NA,2,-0.3,Text,Wisconsin,2024-10-08,2024-10-09,800,lv,2024-11-05,general,Donald Trump,48
88661,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,Georgia,2024-10-08,2024-10-09,608,lv,2024-11-05,general,Kamala Harris,47
88661,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,Georgia,2024-10-08,2024-10-09,608,lv,2024-11-05,general,Donald Trump,48
