poll_id,pollster_id,Pollster,Party,sponsors,NumericGrade,PollScore,Methodology,State,StartDate,EndDate,SampleSize,Population,ElectionDate,Stage,CandidateName,Percentage,PollRecency
88683,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-10-10,2024-10-12,8901,lv,2024-11-05,general,Kamala Harris,50,9
88683,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-10-10,2024-10-12,8901,lv,2024-11-05,general,Donald Trump,46,9
88757,140,Elway,DEM,Cascade PBS (KCTS),1.9,-0.2,Live Phone/Text-to-Web,Washington,2024-10-08,2024-10-12,401,lv,2024-11-05,general,Kamala Harris,57,11
88757,140,Elway,REP,Cascade PBS (KCTS),1.9,-0.2,Live Phone/Text-to-Web,Washington,2024-10-08,2024-10-12,401,lv,2024-11-05,general,Donald Trump,32,11
88682,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-10-09,2024-10-11,8902,lv,2024-11-05,general,Kamala Harris,50,10
88682,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-10-09,2024-10-11,8902,lv,2024-11-05,general,Donald Trump,46,10
88759,1416,HarrisX,DEM,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,2010,rv,2024-11-05,general,Kamala Harris,51,10
88759,1416,HarrisX,REP,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,2010,rv,2024-11-05,general,Donald Trump,49,10
88759,1416,HarrisX,DEM,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,1692,lv,2024-11-05,general,Kamala Harris,51,10
88759,1416,HarrisX,REP,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,1692,lv,2024-11-05,general,Donald Trump,49,10
88759,1416,HarrisX,DEM,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,1622,lv,2024-11-05,general,Kamala Harris,51,10
88759,1416,HarrisX,REP,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,1622,lv,2024-11-05,general,Donald Trump,49,10
88759,1416,HarrisX,DEM,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,2010,rv,2024-11-05,general,Kamala Harris,49,10
88759,1416,HarrisX,REP,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,2010,rv,2024-11-05,general,Donald Trump,46,10
88759,1416,HarrisX,DEM,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,1692,lv,2024-11-05,general,Kamala Harris,49,10
88759,1416,HarrisX,REP,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,1692,lv,2024-11-05,general,Donald Trump,48,10
88759,1416,HarrisX,DEM,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,1622,lv,2024-11-05,general,Kamala Harris,49,10
88759,1416,HarrisX,REP,Deseret News,1.5,-0.1,Online Panel,NA,2024-10-09,2024-10-11,1622,lv,2024-11-05,general,Donald Trump,49,10
88670,568,YouGov,DEM,CBS News,3,-1.1,Online Panel,NA,2024-10-08,2024-10-11,2712,lv,2024-11-05,general,Kamala Harris,51,11
88670,568,YouGov,REP,CBS News,3,-1.1,Online Panel,NA,2024-10-08,2024-10-11,2712,lv,2024-11-05,general,Donald Trump,48,11
88708,326,MRG (Marketing Resource Group),DEM,NA,1.8,0.1,Live Phone,Michigan,2024-10-07,2024-10-11,600,lv,2024-11-05,general,Kamala Harris,44.9,12
88708,326,MRG (Marketing Resource Group),REP,NA,1.8,0.1,Live Phone,Michigan,2024-10-07,2024-10-11,600,lv,2024-11-05,general,Donald Trump,44,12
88681,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-10-08,2024-10-10,9556,lv,2024-11-05,general,Kamala Harris,50,11
88681,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-10-08,2024-10-10,9556,lv,2024-11-05,general,Donald Trump,46,11
88711,1205,Marist,DEM,NA,2.9,-0.9,Online Panel/Text-to-Web,NA,2024-10-08,2024-10-10,1401,lv,2024-11-05,general,Kamala Harris,52,11
88711,1205,Marist,REP,NA,2.9,-0.9,Online Panel/Text-to-Web,NA,2024-10-08,2024-10-10,1401,lv,2024-11-05,general,Donald Trump,47,11
88711,1205,Marist,DEM,NA,2.9,-0.9,Online Panel/Text-to-Web,NA,2024-10-08,2024-10-10,1708,rv,2024-11-05,general,Kamala Harris,51,11
88711,1205,Marist,REP,NA,2.9,-0.9,Online Panel/Text-to-Web,NA,2024-10-08,2024-10-10,1708,rv,2024-11-05,general,Donald Trump,48,11
88647,1554,RMG Research,DEM,Napolitan News Service,2.3,-0.4,Online Panel,NA,2024-10-07,2024-10-10,2945,lv,2024-11-05,general,Kamala Harris,50,12
88647,1554,RMG Research,REP,Napolitan News Service,2.3,-0.4,Online Panel,NA,2024-10-07,2024-10-10,2945,lv,2024-11-05,general,Donald Trump,47,12
88664,1424,Siena/NYT,DEM,The Philadelphia Inquirer,3,-1.5,Live Phone,Pennsylvania,2024-10-07,2024-10-10,857,rv,2024-11-05,general,Kamala Harris,50,12
88664,1424,Siena/NYT,REP,The Philadelphia Inquirer,3,-1.5,Live Phone,Pennsylvania,2024-10-07,2024-10-10,857,rv,2024-11-05,general,Donald Trump,47,12
88664,1424,Siena/NYT,DEM,The Philadelphia Inquirer,3,-1.5,Live Phone,Pennsylvania,2024-10-07,2024-10-10,857,rv,2024-11-05,general,Kamala Harris,49,12
88664,1424,Siena/NYT,REP,The Philadelphia Inquirer,3,-1.5,Live Phone,Pennsylvania,2024-10-07,2024-10-10,857,rv,2024-11-05,general,Donald Trump,45,12
88664,1424,Siena/NYT,DEM,The Philadelphia Inquirer,3,-1.5,Live Phone,Pennsylvania,2024-10-07,2024-10-10,857,lv,2024-11-05,general,Kamala Harris,50,12
88664,1424,Siena/NYT,REP,The Philadelphia Inquirer,3,-1.5,Live Phone,Pennsylvania,2024-10-07,2024-10-10,857,lv,2024-11-05,general,Donald Trump,47,12
88664,1424,Siena/NYT,DEM,The Philadelphia Inquirer,3,-1.5,Live Phone,Pennsylvania,2024-10-07,2024-10-10,857,lv,2024-11-05,general,Kamala Harris,49,12
88664,1424,Siena/NYT,REP,The Philadelphia Inquirer,3,-1.5,Live Phone,Pennsylvania,2024-10-07,2024-10-10,857,lv,2024-11-05,general,Donald Trump,45,12
88665,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Arizona,2024-10-07,2024-10-10,808,lv,2024-11-05,general,Kamala Harris,46,12
88665,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Arizona,2024-10-07,2024-10-10,808,lv,2024-11-05,general,Donald Trump,51,12
88665,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Arizona,2024-10-07,2024-10-10,808,lv,2024-11-05,general,Kamala Harris,45,12
88665,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Arizona,2024-10-07,2024-10-10,808,lv,2024-11-05,general,Donald Trump,50,12
88665,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Arizona,2024-10-07,2024-10-10,808,rv,2024-11-05,general,Kamala Harris,45,12
88665,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Arizona,2024-10-07,2024-10-10,808,rv,2024-11-05,general,Donald Trump,51,12
88665,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Arizona,2024-10-07,2024-10-10,808,rv,2024-11-05,general,Kamala Harris,44,12
88665,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Arizona,2024-10-07,2024-10-10,808,rv,2024-11-05,general,Donald Trump,49,12
88673,1554,RMG Research,DEM,Napolitan News Service,2.3,-0.4,Online Panel,Georgia,2024-10-07,2024-10-10,731,lv,2024-11-05,general,Kamala Harris,47,12
88673,1554,RMG Research,REP,Napolitan News Service,2.3,-0.4,Online Panel,Georgia,2024-10-07,2024-10-10,731,lv,2024-11-05,general,Donald Trump,50,12
88688,1888,UMass Amherst/YouGov,DEM,WCVB-TV,2.4,-0.4,Online Panel,Massachusetts,2024-10-03,2024-10-10,700,a,2024-11-05,general,Kamala Harris,56,16
88688,1888,UMass Amherst/YouGov,REP,WCVB-TV,2.4,-0.4,Online Panel,Massachusetts,2024-10-03,2024-10-10,700,a,2024-11-05,general,Donald Trump,30,16
88690,1810,American Pulse,DEM,NA,NA,NA,IVR/Live Phone/Text-to-Web,Pennsylvania,2024-10-02,2024-10-10,1193,lv,2024-11-05,general,Kamala Harris,47.6,17
88690,1810,American Pulse,REP,NA,NA,NA,IVR/Live Phone/Text-to-Web,Pennsylvania,2024-10-02,2024-10-10,1193,lv,2024-11-05,general,Donald Trump,49,17
88690,1810,American Pulse,DEM,NA,NA,NA,IVR/Live Phone/Text-to-Web,Pennsylvania,2024-10-02,2024-10-10,1193,lv,2024-11-05,general,Kamala Harris,49.5,17
88690,1810,American Pulse,REP,NA,NA,NA,IVR/Live Phone/Text-to-Web,Pennsylvania,2024-10-02,2024-10-10,1193,lv,2024-11-05,general,Donald Trump,50.5,17
88738,1847,University of Massachusetts Lowell/YouGov,DEM,NA,2.9,-1,Online Panel,New Hampshire,2024-10-02,2024-10-10,600,lv,2024-11-05,general,Kamala Harris,50,17
88738,1847,University of Massachusetts Lowell/YouGov,REP,NA,2.9,-1,Online Panel,New Hampshire,2024-10-02,2024-10-10,600,lv,2024-11-05,general,Donald Trump,41,17
88768,568,YouGov,DEM,University of Texas,3,-1.1,Online Panel,Texas,2024-10-02,2024-10-10,1091,lv,2024-11-05,general,Kamala Harris,46,17
88768,568,YouGov,REP,University of Texas,3,-1.1,Online Panel,Texas,2024-10-02,2024-10-10,1091,lv,2024-11-05,general,Donald Trump,51,17
88712,1075,Marquette Law School,DEM,NA,3,-1.1,Probability Panel,NA,2024-10-01,2024-10-10,780,rv,2024-11-05,general,Kamala Harris,50,18
88712,1075,Marquette Law School,REP,NA,3,-1.1,Probability Panel,NA,2024-10-01,2024-10-10,780,rv,2024-11-05,general,Donald Trump,50,18
88712,1075,Marquette Law School,DEM,NA,3,-1.1,Probability Panel,NA,2024-10-01,2024-10-10,780,rv,2024-11-05,general,Kamala Harris,43,18
88712,1075,Marquette Law School,REP,NA,3,-1.1,Probability Panel,NA,2024-10-01,2024-10-10,780,rv,2024-11-05,general,Donald Trump,39,18
88712,1075,Marquette Law School,DEM,NA,3,-1.1,Probability Panel,NA,2024-10-01,2024-10-10,652,lv,2024-11-05,general,Kamala Harris,50,18
88712,1075,Marquette Law School,REP,NA,3,-1.1,Probability Panel,NA,2024-10-01,2024-10-10,652,lv,2024-11-05,general,Donald Trump,50,18
88712,1075,Marquette Law School,DEM,NA,3,-1.1,Probability Panel,NA,2024-10-01,2024-10-10,652,lv,2024-11-05,general,Kamala Harris,44,18
88712,1075,Marquette Law School,REP,NA,3,-1.1,Probability Panel,NA,2024-10-01,2024-10-10,652,lv,2024-11-05,general,Donald Trump,41,18
88686,500,U. Houston,DEM,NA,2.2,-0.3,Online Panel,Texas,2024-09-26,2024-10-10,1329,lv,2024-11-05,general,Kamala Harris,46,23
88686,500,U. Houston,REP,NA,2.2,-0.3,Online Panel,Texas,2024-09-26,2024-10-10,1329,lv,2024-11-05,general,Donald Trump,51,23
88655,1741,ActiVote,DEM,NA,NA,NA,App Panel,California,2024-09-22,2024-10-10,400,lv,2024-11-05,general,Kamala Harris,63.5,27
88655,1741,ActiVote,REP,NA,NA,NA,App Panel,California,2024-09-22,2024-10-10,400,lv,2024-11-05,general,Donald Trump,36.5,27
88654,1741,ActiVote,DEM,NA,NA,NA,App Panel,Missouri,2024-09-08,2024-10-10,400,lv,2024-11-05,general,Kamala Harris,42.8,41
88654,1741,ActiVote,REP,NA,NA,NA,App Panel,Missouri,2024-09-08,2024-10-10,400,lv,2024-11-05,general,Donald Trump,57.2,41
88636,235,InsiderAdvantage,DEM,NA,2,-0.3,Text,Michigan,2024-10-08,2024-10-09,800,lv,2024-11-05,general,Kamala Harris,46,11
88636,235,InsiderAdvantage,REP,NA,2,-0.3,Text,Michigan,2024-10-08,2024-10-09,800,lv,2024-11-05,general,Donald Trump,48,11
88637,235,InsiderAdvantage,DEM,NA,2,-0.3,Text,Wisconsin,2024-10-08,2024-10-09,800,lv,2024-11-05,general,Kamala Harris,48,11
88637,235,InsiderAdvantage,REP,NA,2,-0.3,Text,Wisconsin,2024-10-08,2024-10-09,800,lv,2024-11-05,general,Donald Trump,48,11
88661,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,Georgia,2024-10-08,2024-10-09,608,lv,2024-11-05,general,Kamala Harris,47,11
88661,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,Georgia,2024-10-08,2024-10-09,608,lv,2024-11-05,general,Donald Trump,48,11
88662,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,Pennsylvania,2024-10-08,2024-10-09,707,lv,2024-11-05,general,Kamala Harris,46,11
88662,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,Pennsylvania,2024-10-08,2024-10-09,707,lv,2024-11-05,general,Donald Trump,48,11
88717,1334,Alaska Survey Research,DEM,NA,1.9,-0.1,Text-to-Web,Alaska,2024-10-08,2024-10-09,1254,lv,2024-11-05,general,Kamala Harris,43,11
88717,1334,Alaska Survey Research,REP,NA,1.9,-0.1,Text-to-Web,Alaska,2024-10-08,2024-10-09,1254,lv,2024-11-05,general,Donald Trump,50,11
88717,1334,Alaska Survey Research,DEM,NA,1.9,-0.1,Text-to-Web,Alaska,2024-10-08,2024-10-09,1254,lv,2024-11-05,general,Kamala Harris,46,11
88717,1334,Alaska Survey Research,REP,NA,1.9,-0.1,Text-to-Web,Alaska,2024-10-08,2024-10-09,1254,lv,2024-11-05,general,Donald Trump,54,11
88633,770,TIPP,DEM,Center for American Greatness,1.8,-0.4,Online Panel,Pennsylvania,2024-10-07,2024-10-09,1079,rv,2024-11-05,general,Kamala Harris,49.2,12
88633,770,TIPP,REP,Center for American Greatness,1.8,-0.4,Online Panel,Pennsylvania,2024-10-07,2024-10-09,1079,rv,2024-11-05,general,Donald Trump,45.3,12
88633,770,TIPP,DEM,Center for American Greatness,1.8,-0.4,Online Panel,Pennsylvania,2024-10-07,2024-10-09,803,lv,2024-11-05,general,Kamala Harris,47.5,12
88633,770,TIPP,REP,Center for American Greatness,1.8,-0.4,Online Panel,Pennsylvania,2024-10-07,2024-10-09,803,lv,2024-11-05,general,Donald Trump,48.9,12
88633,770,TIPP,DEM,Center for American Greatness,1.8,-0.4,Online Panel,Pennsylvania,2024-10-07,2024-10-09,1079,rv,2024-11-05,general,Kamala Harris,48.5,12
88633,770,TIPP,REP,Center for American Greatness,1.8,-0.4,Online Panel,Pennsylvania,2024-10-07,2024-10-09,1079,rv,2024-11-05,general,Donald Trump,44.9,12
88633,770,TIPP,DEM,Center for American Greatness,1.8,-0.4,Online Panel,Pennsylvania,2024-10-07,2024-10-09,803,lv,2024-11-05,general,Kamala Harris,48.3,12
88633,770,TIPP,REP,Center for American Greatness,1.8,-0.4,Online Panel,Pennsylvania,2024-10-07,2024-10-09,803,lv,2024-11-05,general,Donald Trump,49,12
88680,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-10-07,2024-10-09,10188,lv,2024-11-05,general,Kamala Harris,50,12
88680,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-10-07,2024-10-09,10188,lv,2024-11-05,general,Donald Trump,46,12
88624,1568,Fabrizio/McLaughlin,DEM,NA,NA,0.3,Live Phone/Text-to-Web,Arizona,2024-10-06,2024-10-09,800,lv,2024-11-05,general,Kamala Harris,46,13
88624,1568,Fabrizio/McLaughlin,REP,NA,NA,0.3,Live Phone/Text-to-Web,Arizona,2024-10-06,2024-10-09,800,lv,2024-11-05,general,Donald Trump,49,13
88625,1568,Fabrizio/McLaughlin,DEM,NA,NA,0.3,Live Phone/Text-to-Web,Georgia,2024-10-06,2024-10-09,800,lv,2024-11-05,general,Kamala Harris,45,13
88625,1568,Fabrizio/McLaughlin,REP,NA,NA,0.3,Live Phone/Text-to-Web,Georgia,2024-10-06,2024-10-09,800,lv,2024-11-05,general,Donald Trump,50,13
88626,1568,Fabrizio/McLaughlin,DEM,NA,NA,0.3,Live Phone/Text-to-Web,Michigan,2024-10-06,2024-10-09,800,lv,2024-11-05,general,Kamala Harris,48,13
88626,1568,Fabrizio/McLaughlin,REP,NA,NA,0.3,Live Phone/Text-to-Web,Michigan,2024-10-06,2024-10-09,800,lv,2024-11-05,general,Donald Trump,49,13
88627,1568,Fabrizio/McLaughlin,DEM,NA,NA,0.3,Live Phone/Text-to-Web,Nevada,2024-10-06,2024-10-09,800,lv,2024-11-05,general,Kamala Harris,47,13
88627,1568,Fabrizio/McLaughlin,REP,NA,NA,0.3,Live Phone/Text-to-Web,Nevada,2024-10-06,2024-10-09,800,lv,2024-11-05,general,Donald Trump,50,13
88628,1568,Fabrizio/McLaughlin,DEM,NA,NA,0.3,Live Phone/Text-to-Web,North Carolina,2024-10-06,2024-10-09,800,lv,2024-11-05,general,Kamala Harris,47,13
88628,1568,Fabrizio/McLaughlin,REP,NA,NA,0.3,Live Phone/Text-to-Web,North Carolina,2024-10-06,2024-10-09,800,lv,2024-11-05,general,Donald Trump,48,13
88629,1568,Fabrizio/McLaughlin,DEM,NA,NA,0.3,Live Phone/Text-to-Web,Pennsylvania,2024-10-06,2024-10-09,800,lv,2024-11-05,general,Kamala Harris,48,13
88629,1568,Fabrizio/McLaughlin,REP,NA,NA,0.3,Live Phone/Text-to-Web,Pennsylvania,2024-10-06,2024-10-09,800,lv,2024-11-05,general,Donald Trump,49,13
88630,1568,Fabrizio/McLaughlin,DEM,NA,NA,0.3,Live Phone/Text-to-Web,Wisconsin,2024-10-06,2024-10-09,800,lv,2024-11-05,general,Kamala Harris,48,13
88630,1568,Fabrizio/McLaughlin,REP,NA,NA,0.3,Live Phone/Text-to-Web,Wisconsin,2024-10-06,2024-10-09,800,lv,2024-11-05,general,Donald Trump,49,13
88737,1847,University of Massachusetts Lowell/YouGov,DEM,NA,2.9,-1,Online Panel,Pennsylvania,2024-10-02,2024-10-09,800,lv,2024-11-05,general,Kamala Harris,46,17
88737,1847,University of Massachusetts Lowell/YouGov,REP,NA,2.9,-1,Online Panel,Pennsylvania,2024-10-02,2024-10-09,800,lv,2024-11-05,general,Donald Trump,45,17
88656,1741,ActiVote,DEM,NA,NA,NA,App Panel,Michigan,2024-09-15,2024-10-09,400,lv,2024-11-05,general,Kamala Harris,51.2,34
88656,1741,ActiVote,REP,NA,NA,NA,App Panel,Michigan,2024-09-15,2024-10-09,400,lv,2024-11-05,general,Donald Trump,48.8,34
88657,1741,ActiVote,DEM,NA,NA,NA,App Panel,Minnesota,2024-09-10,2024-10-09,400,lv,2024-11-05,general,Kamala Harris,52.9,39
88657,1741,ActiVote,REP,NA,NA,NA,App Panel,Minnesota,2024-09-10,2024-10-09,400,lv,2024-11-05,general,Donald Trump,47.1,39
88579,235,InsiderAdvantage,DEM,NA,2,-0.3,Text,Pennsylvania,2024-10-07,2024-10-08,800,lv,2024-11-05,general,Kamala Harris,47,12
88579,235,InsiderAdvantage,REP,NA,2,-0.3,Text,Pennsylvania,2024-10-07,2024-10-08,800,lv,2024-11-05,general,Donald Trump,49,12
88604,1250,Trafalgar Group,DEM,NA,0.7,0.6,IVR/Live Phone/Text/Online Panel/Email,Georgia,2024-10-07,2024-10-08,1089,lv,2024-11-05,general,Kamala Harris,44.9,12
88604,1250,Trafalgar Group,REP,NA,0.7,0.6,IVR/Live Phone/Text/Online Panel/Email,Georgia,2024-10-07,2024-10-08,1089,lv,2024-11-05,general,Donald Trump,46.2,12
88705,1903,Yale Youth Poll,DEM,NA,NA,NA,Online Panel,NA,2024-10-07,2024-10-08,5500,rv,2024-11-05,general,Kamala Harris,46.9,12
88705,1903,Yale Youth Poll,REP,NA,NA,NA,Online Panel,NA,2024-10-07,2024-10-08,5500,rv,2024-11-05,general,Donald Trump,45.6,12
88621,1497,co/efficient,DEM,Americans for IVF,1.1,0.3,IVR/Text,NA,2024-10-06,2024-10-08,2180,lv,2024-11-05,general,Kamala Harris,49,13
88621,1497,co/efficient,REP,Americans for IVF,1.1,0.3,IVR/Text,NA,2024-10-06,2024-10-08,2180,lv,2024-11-05,general,Donald Trump,47,13
88679,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2024-10-06,2024-10-08,10812,lv,2024-11-05,general,Kamala Harris,50,13
88679,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2024-10-06,2024-10-08,10812,lv,2024-11-05,general,Donald Trump,46,13
88606,1102,Emerson,DEM,Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web,Arizona,2024-10-05,2024-10-08,1000,lv,2024-11-05,general,Kamala Harris,48.2,14
88606,1102,Emerson,REP,Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web,Arizona,2024-10-05,2024-10-08,1000,lv,2024-11-05,general,Donald Trump,50.5,14
88607,1102,Emerson,DEM,Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web,Georgia,2024-10-05,2024-10-08,1000,lv,2024-11-05,general,Kamala Harris,49.8,14
88607,1102,Emerson,REP,Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web,Georgia,2024-10-05,2024-10-08,1000,lv,2024-11-05,general,Donald Trump,49.7,14
88608,1102,Emerson,DEM,Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web,Michigan,2024-10-05,2024-10-08,950,lv,2024-11-05,general,Kamala Harris,49.7,14
88608,1102,Emerson,REP,Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web,Michigan,2024-10-05,2024-10-08,950,lv,2024-11-05,general,Donald Trump,49.6,14
88609,1102,Emerson,DEM,Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web,Nevada,2024-10-05,2024-10-08,900,lv,2024-11-05,general,Kamala Harris,49.2,14
88609,1102,Emerson,REP,Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web,Nevada,2024-10-05,2024-10-08,900,lv,2024-11-05,general,Donald Trump,48.1,14
88610,1102,Emerson,DEM,Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web,North Carolina,2024-10-05,2024-10-08,1000,lv,2024-11-05,general,Kamala Harris,49,14
88610,1102,Emerson,REP,Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web,North Carolina,2024-10-05,2024-10-08,1000,lv,2024-11-05,general,Donald Trump,49.9,14
88611,1102,Emerson,DEM,Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web,Pennsylvania,2024-10-05,2024-10-08,1000,lv,2024-11-05,general,Kamala Harris,49,14
88611,1102,Emerson,REP,Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web,Pennsylvania,2024-10-05,2024-10-08,1000,lv,2024-11-05,general,Donald Trump,49.7,14
88612,1102,Emerson,DEM,Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web,Wisconsin,2024-10-05,2024-10-08,1000,lv,2024-11-05,general,Kamala Harris,49.2,14
88612,1102,Emerson,REP,Nexstar,2.9,-1.1,IVR/Online Panel/Text-to-Web,Wisconsin,2024-10-05,2024-10-08,1000,lv,2024-11-05,general,Donald Trump,49.9,14
88617,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Montana,2024-10-05,2024-10-08,656,rv,2024-11-05,general,Kamala Harris,39,14
88617,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Montana,2024-10-05,2024-10-08,656,rv,2024-11-05,general,Donald Trump,57,14
88617,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Montana,2024-10-05,2024-10-08,656,rv,2024-11-05,general,Kamala Harris,38,14
88617,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Montana,2024-10-05,2024-10-08,656,rv,2024-11-05,general,Donald Trump,56,14
88617,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Montana,2024-10-05,2024-10-08,656,lv,2024-11-05,general,Kamala Harris,40,14
88617,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Montana,2024-10-05,2024-10-08,656,lv,2024-11-05,general,Donald Trump,57,14
88617,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,Montana,2024-10-05,2024-10-08,656,lv,2024-11-05,general,Kamala Harris,39,14
88617,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,Montana,2024-10-05,2024-10-08,656,lv,2024-11-05,general,Donald Trump,56,14
88646,1765,Torchlight Strategies,DEM,NA,NA,NA,Live Phone/Text-to-Web,Nebraska,2024-10-05,2024-10-08,600,lv,2024-11-05,general,Kamala Harris,37,14
88646,1765,Torchlight Strategies,REP,NA,NA,NA,Live Phone/Text-to-Web,Nebraska,2024-10-05,2024-10-08,600,lv,2024-11-05,general,Donald Trump,57,14
88671,1624,J.L. Partners,DEM,DailyMail.com,1.6,0.2,Live Phone/Online Panel/Text-to-Web,Pennsylvania,2024-10-05,2024-10-08,800,lv,2024-11-05,general,Kamala Harris,47,14
88671,1624,J.L. Partners,REP,DailyMail.com,1.6,0.2,Live Phone/Online Panel/Text-to-Web,Pennsylvania,2024-10-05,2024-10-08,800,lv,2024-11-05,general,Donald Trump,47,14
88687,468,Tarrance,DEM,Florida Republican Party,1.6,-0.4,Live Phone/Text-to-Web,Florida,2024-10-05,2024-10-08,818,rv,2024-11-05,general,Kamala Harris,44,14
88687,468,Tarrance,REP,Florida Republican Party,1.6,-0.4,Live Phone/Text-to-Web,Florida,2024-10-05,2024-10-08,818,rv,2024-11-05,general,Donald Trump,51,14
88666,1292,Hart/POS,DEM,NBC News,2.6,-0.7,Live Phone,NA,2024-10-04,2024-10-08,1000,rv,2024-11-05,general,Kamala Harris,46,15
88666,1292,Hart/POS,REP,NBC News,2.6,-0.7,Live Phone,NA,2024-10-04,2024-10-08,1000,rv,2024-11-05,general,Donald Trump,47,15
88666,1292,Hart/POS,DEM,NBC News,2.6,-0.7,Live Phone,NA,2024-10-04,2024-10-08,1000,rv,2024-11-05,general,Kamala Harris,48,15
88666,1292,Hart/POS,REP,NBC News,2.6,-0.7,Live Phone,NA,2024-10-04,2024-10-08,1000,rv,2024-11-05,general,Donald Trump,48,15
88667,241,Ipsos,DEM,ABC News,2.8,-0.9,Probability Panel,NA,2024-10-04,2024-10-08,2631,a,2024-11-05,general,Kamala Harris,49,15
88667,241,Ipsos,REP,ABC News,2.8,-0.9,Probability Panel,NA,2024-10-04,2024-10-08,2631,a,2024-11-05,general,Donald Trump,48,15
88667,241,Ipsos,DEM,ABC News,2.8,-0.9,Probability Panel,NA,2024-10-04,2024-10-08,2226,rv,2024-11-05,general,Kamala Harris,49,15
88667,241,Ipsos,REP,ABC News,2.8,-0.9,Probability Panel,NA,2024-10-04,2024-10-08,2226,rv,2024-11-05,general,Donald Trump,47,15
